Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature difference [K],Power [W],Type,Machine failure
303.1,312.6,1514,42.1,138,9.5,6674.774359474041,L,0
303.1,312.5,1453,49.1,140,9.399999999999977,7470.948185673303,L,0
303.0,312.4,1526,36.1,142,9.399999999999977,5768.864701884891,M,0
302.9,312.3,1339,52.1,145,9.400000000000034,7305.449084682194,M,0
302.9,312.3,1889,22.8,148,9.400000000000034,4510.196077199651,L,0
302.9,312.4,1561,34.8,150,9.5,5688.6703134142535,L,0
302.9,312.4,1659,33.1,152,9.5,5750.465440910365,M,0
302.9,312.4,1424,49.5,155,9.5,7381.486098874579,L,0
302.9,312.3,1426,44.7,157,9.400000000000034,6675.067574788377,M,0
302.9,312.4,1383,51.4,160,9.5,7444.129456387159,L,0
302.8,312.3,1764,29.9,162,9.5,5523.296876129287,L,0
302.7,312.2,1439,42.5,164,9.5,6404.398423730592,M,0
302.7,312.2,1585,35.5,167,9.5,5892.318821195456,M,0
302.7,312.3,1346,61.2,170,9.600000000000023,8626.310771932998,L,0
302.8,312.3,1386,57.8,172,9.5,8389.18335844004,L,0
302.7,312.2,1369,51.8,174,9.5,7426.117658506577,L,0
302.7,312.1,1378,46.9,176,9.400000000000034,6767.849277824395,M,0
302.7,312.2,1336,46.8,179,9.5,6547.581744905704,L,0
302.6,312.1,1445,42.0,181,9.5,6355.441938212151,M,0
302.7,312.1,1763,26.5,184,9.400000000000034,4892.454599312945,L,0
302.7,312.2,1611,34.1,186,9.5,5752.790219474022,L,0
302.7,312.1,1564,32.1,188,9.400000000000034,5257.392473929448,M,0
302.7,312.1,1478,36.0,191,9.400000000000034,5571.928730406857,H,0
302.6,312.0,1781,28.5,196,9.399999999999977,5315.41769024125,L,0
302.6,312.1,1782,26.8,198,9.5,5001.164177102663,L,0
302.6,312.1,2000,21.9,200,9.5,4586.725274241097,M,0
302.5,312.0,1826,25.3,203,9.5,4837.822303067019,M,0
302.6,312.1,1344,51.0,206,9.5,7177.910894921959,L,0
302.6,312.2,1520,43.0,208,9.599999999999966,6844.483194620963,L,0
302.6,312.1,1611,39.9,210,9.5,6731.270667361098,M,0
302.7,312.2,1450,52.1,213,9.5,7911.0539005146975,L,1
302.6,312.1,1499,35.0,215,9.5,5494.12195235295,L,0
302.6,312.1,1288,68.5,0,9.5,9239.214554697342,L,1
302.7,312.2,1350,58.6,2,9.5,8284.379827516284,M,0
302.9,312.4,1334,50.9,5,9.5,7110.53420447797,M,0
302.8,312.4,1376,57.1,8,9.599999999999966,8227.78927184962,L,0
302.8,312.4,1368,49.5,10,9.599999999999966,7091.2029376828805,L,0
302.9,312.5,1357,55.0,12,9.600000000000023,7815.7589233558065,H,0
302.9,312.5,1924,24.0,17,9.600000000000023,4835.539412405409,M,0
302.9,312.5,1551,40.0,20,9.600000000000023,6496.813607623693,M,0
302.9,312.5,1903,21.2,23,9.600000000000023,4224.771912645506,M,0
302.9,312.3,1417,48.7,26,9.400000000000034,7226.49038932197,H,0
302.7,312.1,1601,35.2,31,9.400000000000034,5901.50274371945,L,0
302.7,312.1,1543,37.5,33,9.400000000000034,6059.346830611313,L,0
302.6,312.1,1439,52.3,35,9.5,7881.177354379057,L,0
302.6,312.0,1657,29.3,37,9.399999999999977,5084.154583034994,H,0
302.8,312.2,1458,51.0,42,9.399999999999977,7786.75155118766,L,0
302.8,312.2,1746,27.4,44,9.399999999999977,5009.834972826571,L,0
302.9,312.2,1677,30.5,46,9.300000000000011,5356.258394737918,L,0
302.8,312.1,1520,39.9,48,9.300000000000011,6351.043708497126,L,0
302.9,312.2,1367,55.1,50,9.300000000000011,7887.6699791964775,L,0
302.8,312.2,1509,36.5,52,9.399999999999977,5767.807032358181,L,0
302.8,312.1,1418,51.4,54,9.300000000000011,7632.5202958474265,L,0
302.8,312.1,1958,20.3,56,9.300000000000011,4162.337994643165,L,0
302.8,312.2,1682,30.9,58,9.399999999999977,5442.683608638173,L,0
302.8,312.2,1452,50.3,60,9.399999999999977,7648.270147017423,M,0
302.7,312.0,1828,24.0,63,9.300000000000011,4594.2650966097135,L,0
302.7,312.0,1484,41.5,65,9.300000000000011,6449.270838799366,H,0
302.6,312.0,1674,32.2,70,9.399999999999977,5644.688016263997,L,0
302.6,311.9,1448,49.5,72,9.299999999999955,7505.893167956734,L,0
302.5,311.8,2023,19.1,74,9.300000000000011,4046.29803399507,M,0
302.5,311.9,1452,47.4,77,9.399999999999977,7207.31620215956,L,0
302.6,312.0,1496,45.0,79,9.399999999999977,7049.733914655496,M,0
302.6,311.9,1397,46.9,82,9.299999999999955,6861.165051611523,L,0
302.6,311.9,1453,39.1,84,9.299999999999955,5949.370143784647,L,0
302.5,311.9,1524,34.8,86,9.399999999999977,5553.833156722179,M,0
302.6,311.9,1633,30.9,89,9.299999999999955,5284.127427411497,L,0
302.6,312.0,1363,45.7,91,9.399999999999977,6522.899298624,M,0
302.5,311.9,1520,44.9,94,9.399999999999977,7146.91384740654,L,0
302.5,311.9,1532,38.8,96,9.399999999999977,6224.709795920768,M,0
302.4,311.8,1384,50.9,99,9.400000000000034,7377.045981257504,L,0
302.4,311.8,1539,39.9,101,9.400000000000034,6430.43175485334,M,0
302.3,311.8,1355,50.1,104,9.5,7108.952936175665,M,0
302.3,311.7,1504,37.3,107,9.399999999999977,5874.694486408817,M,0
302.4,311.8,1476,46.6,110,9.400000000000034,7202.792308738391,L,0
302.4,311.7,1721,26.9,112,9.300000000000011,4847.990591289137,L,0
302.3,311.7,1494,37.1,114,9.399999999999977,5804.3437549194305,M,0
302.3,311.7,1465,43.5,117,9.399999999999977,6673.528194388118,L,0
302.3,311.8,1363,54.0,119,9.5,7707.5834163171985,M,1
302.4,311.8,1648,30.0,122,9.400000000000034,5177.344693115979,L,0
302.3,311.8,1879,23.0,124,9.5,4525.673657006336,M,0
302.3,311.7,1482,39.0,127,9.399999999999977,6052.592406406096,H,0
302.4,311.8,1493,38.4,132,9.400000000000034,6003.709224716239,L,0
302.4,311.8,1433,42.2,134,9.400000000000034,6332.675863449137,L,0
302.3,311.7,1400,41.6,136,9.399999999999977,6098.878538168984,L,0
302.4,311.8,1255,59.0,138,9.400000000000034,7753.974267835207,L,0
302.2,311.7,1471,45.6,140,9.5,7024.349846014491,L,0
302.2,311.6,1357,44.2,142,9.400000000000034,6281.028080224121,H,0
302.3,311.7,1453,41.2,147,9.399999999999977,6268.901532581265,L,0
302.3,311.7,1540,28.9,149,9.399999999999977,4660.657421355578,M,0
302.3,311.8,1605,35.2,152,9.5,5916.247285240299,L,0
302.3,311.9,1374,52.4,154,9.599999999999966,7539.571041203217,H,0
302.3,311.9,1508,42.3,159,9.599999999999966,6679.905627474905,M,0
302.4,311.9,1366,47.3,162,9.5,6766.131873840433,H,0
302.5,312.0,1579,35.7,167,9.5,5903.084012021757,H,0
302.5,311.9,1306,59.7,172,9.399999999999977,8164.8108111206575,L,0
302.5,312.0,1521,40.2,174,9.5,6403.0056509875,M,0
302.5,312.0,1411,44.2,177,9.5,6530.973191743726,L,0
302.5,312.0,1357,42.0,179,9.5,5968.397723289889,H,0
302.5,312.0,1436,43.5,184,9.5,6541.424223304667,M,0
302.5,311.9,1553,40.1,187,9.399999999999977,6521.454166003348,L,0
302.5,312.0,1451,43.2,189,9.5,6564.169354116658,M,0
302.4,311.9,1541,37.9,192,9.5,6116.042106033096,L,0
302.3,311.7,1341,46.3,194,9.399999999999977,6501.871571795972,M,0
302.3,311.7,1648,32.1,197,9.399999999999977,5539.758821634097,L,0
302.3,311.7,1640,31.5,199,9.399999999999977,5409.822549481624,M,0
302.4,311.8,1416,46.1,202,9.400000000000034,6835.854286799104,L,0
302.4,311.9,1671,29.9,204,9.5,5232.102653068049,L,0
302.4,312.0,1457,45.5,206,9.600000000000023,6942.239086025164,L,0
302.5,312.0,1445,54.8,0,9.5,8292.338528905377,M,0
302.5,312.1,1534,38.6,3,9.600000000000023,6200.708028047342,L,0
302.4,312.0,1508,36.9,5,9.600000000000023,5827.151717584491,L,0
302.4,312.1,1492,47.7,7,9.700000000000045,7452.737420257995,M,0
302.4,312.0,1562,37.9,10,9.600000000000023,6199.388559132834,L,0
302.4,312.0,1545,36.4,12,9.600000000000023,5889.229588419426,L,0
302.5,312.2,1738,25.3,14,9.699999999999989,4604.674240268608,L,0
302.4,312.0,1305,49.1,16,9.600000000000023,6709.970669169759,L,0
302.4,312.0,1477,39.7,18,9.600000000000023,6140.441808975977,H,0
302.4,312.0,1457,43.4,23,9.600000000000023,6621.828051285542,H,0
302.4,312.1,1455,40.4,28,9.700000000000045,6155.63664544384,L,0
302.5,312.2,1574,38.7,30,9.699999999999989,6378.878219407931,L,0
302.6,312.2,1695,27.1,32,9.599999999999966,4810.249591544012,L,0
302.6,312.2,1458,38.8,34,9.599999999999966,5924.0384350212,M,0
302.5,312.1,1454,47.6,37,9.600000000000023,7247.696139733701,M,0
302.5,312.0,2052,18.9,40,9.5,4061.325318854741,L,0
302.5,312.0,1673,29.9,42,9.5,5238.364894424204,L,0
302.4,311.9,1578,29.9,44,9.5,4940.908430006811,L,0
302.5,312.0,1642,29.1,46,9.5,5003.740283078607,M,0
302.4,311.8,1557,31.5,49,9.400000000000034,5136.032749721273,M,0
302.5,311.9,1481,42.9,52,9.399999999999977,6653.359169552072,L,0
302.5,311.8,1566,37.6,54,9.300000000000011,6166.066733053759,M,0
302.5,311.9,1298,57.5,57,9.399999999999977,7815.758923355807,M,0
302.5,311.9,1340,59.4,60,9.399999999999977,8335.27362850444,M,0
302.5,312.0,1574,33.8,63,9.5,5571.216636072043,L,0
302.5,311.9,1437,46.7,65,9.399999999999977,7027.522854594617,L,0
302.6,311.9,1354,48.0,67,9.299999999999955,6805.946324736928,L,0
302.6,311.9,1598,35.5,69,9.299999999999955,5940.646988183178,L,0
302.7,312.0,1944,21.4,71,9.300000000000011,4356.509364586038,M,0
302.7,312.0,1538,36.7,74,9.300000000000011,5910.864689827148,M,0
302.7,312.0,1501,37.0,77,9.300000000000011,5815.821040080546,L,0
302.8,312.1,1441,52.1,79,9.300000000000011,7861.95080733909,L,0
302.7,312.0,1652,31.0,81,9.300000000000011,5362.908099188016,M,0
302.8,312.1,1487,36.6,84,9.300000000000011,5699.288896583388,L,0
302.9,312.2,1605,33.9,86,9.300000000000011,5697.749516183128,L,0
302.9,312.1,1334,54.7,88,9.200000000000045,7641.379587130549,L,0
302.9,312.2,1340,57.8,90,9.300000000000011,8110.754473527888,L,0
302.9,312.2,1513,37.8,92,9.300000000000011,5989.069402950509,L,0
302.9,312.2,1510,41.4,94,9.300000000000011,6546.45077155041,L,0
302.9,312.2,1729,23.6,96,9.300000000000011,4273.026775804646,L,0
302.9,312.2,1745,25.5,98,9.300000000000011,4659.767303437061,M,0
303.1,312.3,1623,31.6,101,9.199999999999989,5370.741136870966,M,0
303.1,312.4,1378,50.1,104,9.299999999999955,7229.621510000047,M,0
303.1,312.4,1407,41.2,107,9.299999999999955,6070.436652678485,L,0
303.0,312.3,1674,29.5,109,9.300000000000011,5171.375667074159,M,0
303.0,312.3,1486,42.4,112,9.300000000000011,6598.014778971331,L,0
303.0,312.3,1483,38.8,114,9.300000000000011,6025.61659748727,M,0
303.0,312.2,1624,28.8,117,9.199999999999989,4897.868610652631,H,0
303.0,312.2,1257,71.3,122,9.199999999999989,9385.413804819898,M,1
303.0,312.3,1480,41.4,125,9.300000000000011,6416.388835691793,L,0
303.1,312.4,1404,61.5,127,9.299999999999955,9042.131975562143,L,1
303.0,312.4,1645,29.6,129,9.399999999999977,5099.014316286473,M,0
303.0,312.3,1932,21.9,132,9.300000000000011,4430.7766149169,L,0
303.0,312.3,1533,38.5,134,9.300000000000011,6180.612307039879,L,0
302.9,312.2,1292,54.4,136,9.300000000000011,7360.207044634262,M,0
302.9,312.2,1571,40.6,139,9.300000000000011,6679.298252895211,L,0
302.9,312.3,1578,36.3,141,9.400000000000034,5998.494180911279,L,0
302.8,312.2,1469,36.9,143,9.399999999999977,5676.449517991789,M,0
302.7,312.1,1728,24.4,146,9.400000000000034,4415.319979061239,L,0
302.7,312.1,1603,32.5,148,9.400000000000034,5455.637442346475,H,0
302.7,312.1,1597,39.8,153,9.400000000000034,6656.050467258646,L,0
302.7,312.1,1688,32.0,155,9.400000000000034,5656.542292543542,L,0
302.7,312.2,1405,51.4,157,9.5,7562.5465554764705,L,0
302.8,312.2,1615,32.9,159,9.399999999999977,5564.127108650442,M,0
302.8,312.2,1515,36.8,162,9.399999999999977,5838.3357874312715,L,0
302.7,312.2,1376,52.8,164,9.5,7608.183424757616,L,0
302.7,312.2,1447,47.5,166,9.5,7197.650568762015,L,0
302.6,312.2,1353,56.5,168,9.599999999999966,8005.24932024483,M,0
302.6,312.1,1502,47.3,171,9.5,7439.773114574179,L,0
302.6,312.0,1447,45.5,173,9.399999999999977,6894.591597445719,L,0
302.5,312.0,1487,46.1,175,9.5,7178.612517281262,M,0
302.6,312.1,1519,38.1,178,9.5,6060.540635819678,L,0
302.6,312.1,1668,28.7,180,9.5,5013.102229186305,L,0
302.6,312.1,1420,51.6,182,9.5,7673.02589712771,L,0
302.6,312.1,1473,37.3,184,9.5,5753.607033563954,L,0
302.5,312.0,1495,38.8,186,9.5,6074.374115470984,L,0
302.5,312.0,1574,42.0,188,9.5,6922.813571450468,L,0
302.5,312.0,1383,51.3,190,9.5,7429.64671425411,L,0
302.5,312.0,1591,29.4,192,9.5,4898.308433624133,M,0
302.4,311.8,1644,37.2,195,9.400000000000034,6404.32511990201,M,0
302.5,311.8,2370,14.7,198,9.300000000000011,3648.3315486138267,H,0
302.5,311.9,1401,44.9,203,9.399999999999977,6587.3857238266855,L,0
302.5,311.9,1414,51.6,205,9.399999999999977,7640.604660942663,M,0
302.5,312.0,1456,46.3,208,9.5,7059.4519079306,L,0
302.5,312.0,1447,45.7,210,9.5,6924.897494577349,M,0
302.4,311.8,1727,26.5,213,9.400000000000034,4792.551952928789,L,0
302.4,311.7,1495,36.8,215,9.300000000000011,5761.262047663201,L,0
302.3,311.6,1544,34.3,0,9.300000000000011,5545.874455333085,L,0
302.3,311.5,1387,47.3,2,9.199999999999989,6870.15000660079,L,0
302.3,311.5,1316,47.2,4,9.199999999999989,6504.688533208691,M,0
302.3,311.5,1794,26.1,7,9.199999999999989,4903.334981869877,L,0
302.2,311.4,1372,55.1,9,9.199999999999989,7916.520271731944,M,0
302.3,311.5,1674,30.0,12,9.199999999999989,5259.026102109314,M,0
302.2,311.4,1477,41.7,15,9.199999999999989,6449.783965599452,L,0
302.2,311.4,1397,53.0,17,9.199999999999989,7753.555388814729,L,0
302.2,311.5,1616,34.0,19,9.300000000000011,5753.722225294586,L,0
302.3,311.5,1530,42.3,21,9.199999999999989,6777.35783158926,M,0
302.2,311.4,1539,35.1,24,9.199999999999989,5656.84597983339,M,0
302.3,311.4,1845,21.9,27,9.099999999999966,4231.254065487413,L,0
302.2,311.4,1430,43.1,29,9.199999999999989,6454.192667289992,L,0
302.2,311.4,2080,19.2,31,9.199999999999989,4182.088140458732,L,0
302.2,311.4,1432,45.3,33,9.199999999999989,6793.1286267102805,M,0
302.2,311.5,1479,39.5,36,9.300000000000011,6117.780453968084,M,0
302.2,311.5,1424,45.2,39,9.300000000000011,6740.266094325879,L,0
302.2,311.6,1534,37.2,41,9.400000000000034,5975.811881952362,H,0
302.1,311.6,1701,26.2,46,9.5,4666.961550613781,H,0
302.2,311.6,1462,50.0,51,9.400000000000034,7655.01409924713,L,0
302.2,311.7,1393,42.5,53,9.5,6199.671302471658,M,0
302.3,311.7,1453,42.5,56,9.399999999999977,6466.70667802679,M,0
302.3,311.8,1565,37.8,59,9.5,6194.906553613711,L,0
302.3,311.8,1281,51.7,61,9.5,6935.348526138292,L,0
302.2,311.7,1584,36.2,63,9.5,6004.714534365387,M,0
302.2,311.7,1466,49.0,66,9.5,7522.438889265639,M,0
302.2,311.6,1386,50.5,69,9.400000000000034,7329.649820090346,M,0
302.2,311.6,1383,44.3,72,9.400000000000034,6415.854764940683,L,0
302.3,311.6,1441,53.9,74,9.300000000000011,8133.572908168463,H,0
302.2,311.6,1592,37.7,79,9.400000000000034,6285.112150673789,M,0
302.2,311.6,1594,36.8,82,9.400000000000034,6142.777059515146,H,0
302.2,311.5,1482,45.6,87,9.300000000000011,7076.877275182513,L,0
302.2,311.6,1658,31.4,89,9.400000000000034,5451.836115235631,L,0
302.3,311.7,2170,18.2,91,9.399999999999977,4135.802008695843,L,0
302.3,311.7,1423,44.6,93,9.399999999999977,6646.123034473303,M,0
302.4,311.8,1543,31.1,96,9.400000000000034,5025.218304853649,L,0
302.3,311.8,1435,44.8,98,9.5,6732.223617132688,L,0
302.4,311.8,1320,56.4,100,9.400000000000034,7796.176329148429,L,0
302.4,311.9,1313,55.7,102,9.5,7658.58504289671,M,0
302.4,311.8,1453,42.1,105,9.400000000000034,6405.843556351244,M,0
302.4,311.8,1508,45.7,108,9.400000000000034,7216.824755924425,L,0
302.4,311.8,1451,42.0,110,9.400000000000034,6381.8313165023055,L,0
302.5,311.9,1595,34.6,112,9.399999999999977,5779.169125788665,H,0
302.5,311.9,1354,49.4,117,9.399999999999977,7004.453092541755,L,0
302.5,311.9,1265,59.8,119,9.399999999999977,7921.735315536902,L,0
302.4,311.9,1867,25.9,121,9.5,5063.755174737684,L,0
302.5,311.9,1497,41.6,123,9.399999999999977,6521.443694027836,L,0
302.5,311.9,1347,54.3,125,9.399999999999977,7659.4228009376675,M,0
302.3,311.7,1544,43.2,128,9.399999999999977,6984.891442285403,L,0
302.3,311.7,1456,45.4,130,9.399999999999977,6922.2271408217985,H,0
302.5,311.8,1335,52.7,135,9.300000000000011,7367.5060115661045,L,0
302.4,311.9,1452,43.1,137,9.5,6553.4879390944525,L,0
302.4,311.9,1290,70.0,139,9.5,9456.193887305277,L,1
302.4,311.8,1448,43.4,141,9.400000000000034,6580.924514935803,L,0
302.3,311.7,1611,38.6,143,9.399999999999977,6511.956084213995,L,0
302.2,311.7,1556,38.6,145,9.5,6289.636044094958,L,0
302.2,311.7,1413,46.5,147,9.5,6880.559150259685,H,0
302.2,311.6,1545,35.9,152,9.400000000000034,5808.333577589489,L,0
302.2,311.7,1330,54.6,154,9.5,7604.539177279453,L,0
302.2,311.9,1596,38.0,156,9.699999999999989,6351.043708497126,L,0
302.2,311.8,1618,36.0,158,9.600000000000023,6099.716296209942,L,0
302.2,311.9,1597,35.8,160,9.699999999999989,5987.10067155426,H,0
302.3,312.0,1354,52.2,165,9.699999999999989,7401.46662815141,L,0
302.3,312.0,1746,28.1,167,9.699999999999989,5137.82345753382,L,0
302.4,312.0,1621,32.5,169,9.600000000000023,5516.898499091476,L,0
302.3,312.0,1398,43.3,171,9.699999999999989,6339.042824560413,L,0
302.3,311.9,1434,51.9,173,9.599999999999966,7793.72588687863,L,0
302.3,311.8,1443,43.4,175,9.5,6558.200328074837,M,0
302.2,311.7,1488,44.6,178,9.5,6949.705604565197,L,0
302.3,311.8,1475,48.0,180,9.5,7414.158662471912,M,0
302.3,311.8,1433,50.3,183,9.5,7548.189477049563,L,0
302.3,311.8,1557,34.1,185,9.5,5559.95926239668,M,0
302.4,311.9,1398,50.1,188,9.5,7334.550704629947,M,0
302.3,311.8,1559,34.4,191,9.5,5616.078579165305,M,0
302.4,311.9,1422,46.4,194,9.5,6909.493218599247,M,0
302.3,311.8,1463,35.7,197,9.5,5469.418562120223,M,0
302.3,311.7,1793,25.3,200,9.399999999999977,4750.391779517615,L,0
302.2,311.6,1872,20.4,202,9.400000000000034,3999.121784313663,L,0
302.2,311.7,1412,44.5,204,9.5,6579.961093188703,L,0
302.3,311.8,1487,43.2,206,9.5,6727.029517278753,L,0
302.3,311.8,1369,56.2,208,9.5,8056.90757544536,L,1
302.4,311.8,1673,30.1,210,9.400000000000034,5273.404124487242,L,0
302.4,311.9,1439,36.6,212,9.5,5515.317230789169,M,0
302.3,311.8,1574,42.8,215,9.5,7054.676687097143,L,0
302.3,311.7,1281,48.8,0,9.399999999999977,6546.325107844267,L,0
302.2,311.7,1653,31.4,2,9.5,5435.395113681844,M,0
302.3,311.7,1535,38.3,5,9.399999999999977,6156.526763362357,M,0
302.3,311.7,1483,40.5,8,9.399999999999977,6289.625572119445,M,0
302.3,311.7,1414,47.0,11,9.399999999999977,6959.465485742348,L,0
302.2,311.6,1379,42.9,13,9.400000000000034,6195.126465099464,M,0
302.2,311.5,1482,42.6,16,9.300000000000011,6611.293243920505,H,0
302.1,311.5,1987,20.1,21,9.399999999999977,4182.3708837975555,L,0
302.1,311.5,1635,31.6,23,9.399999999999977,5410.450868012342,M,0
302.1,311.5,1533,39.4,26,9.399999999999977,6325.094153178473,L,0
302.2,311.7,1576,34.0,28,9.5,5611.303358331849,M,0
302.2,311.8,1330,62.4,31,9.600000000000023,8690.901916890803,H,0
302.2,311.8,1981,21.8,36,9.600000000000023,4522.406400646603,L,0
302.3,311.8,1475,42.8,38,9.5,6610.958140704121,H,0
302.3,311.8,1804,25.0,43,9.5,4722.860955896656,H,0
302.2,311.6,1416,54.1,48,9.400000000000034,8022.11967279461,L,0
302.1,311.5,1727,27.7,50,9.399999999999977,5009.573173438773,L,0
302.1,311.4,1391,49.2,52,9.299999999999955,7166.72682507518,L,0
302.0,311.5,1366,52.3,54,9.5,7481.36780130771,M,0
301.9,311.3,1366,55.6,57,9.400000000000034,7953.423513436112,L,0
301.9,311.3,1501,40.8,59,9.400000000000034,6413.121579332061,L,0
301.8,311.3,1551,35.8,61,9.5,5814.648178823205,L,0
301.9,311.3,1522,35.6,63,9.400000000000034,5674.051435599549,M,0
301.9,311.2,1369,49.8,66,9.300000000000011,7139.394968988948,L,0
301.8,311.2,1334,52.3,68,9.399999999999977,7306.1088191394465,L,0
301.8,311.2,1451,39.4,70,9.399999999999977,5986.765568337877,H,0
301.7,311.2,1589,37.9,75,9.5,6306.548284546783,L,0
301.7,311.3,1708,30.5,77,9.600000000000023,5455.270923203557,L,0
301.7,311.2,1413,42.6,79,9.5,6303.4799957217765,M,0
301.6,311.2,1415,46.5,82,9.599999999999966,6890.298087485814,M,0
301.7,311.3,1421,45.9,85,9.600000000000023,6830.230835949177,L,0
301.7,311.3,1348,51.0,87,9.600000000000023,7199.27372496637,L,0
301.6,311.2,1408,42.9,89,9.599999999999966,6325.408312443832,L,0
301.6,311.2,1525,43.7,91,9.599999999999966,6978.786280561927,L,0
301.6,311.3,1706,29.9,93,9.699999999999989,5341.691876800773,L,0
301.6,311.2,1395,46.8,95,9.599999999999966,6836.733932742107,H,0
301.5,311.1,1602,34.3,100,9.600000000000023,5754.203936168136,L,0
301.6,311.1,1907,21.5,102,9.5,4293.56231978361,L,0
301.6,311.1,1325,49.2,104,9.5,6826.680836250621,L,0
301.6,311.1,1408,44.4,106,9.5,6546.576435256554,L,0
301.7,311.1,1489,41.4,108,9.400000000000034,6455.407416449378,M,0
301.6,311.1,1680,29.2,111,9.5,5137.132307150029,L,0
301.7,311.2,1517,42.4,113,9.5,6735.6584251006125,L,0
301.7,311.1,1618,36.7,115,9.400000000000034,6218.3218908584695,M,0
301.7,311.1,1455,39.8,118,9.400000000000034,6064.216299224377,L,0
301.8,311.1,1543,36.4,120,9.300000000000011,5881.605990246714,H,0
301.8,311.1,1399,41.8,125,9.300000000000011,6123.822783838488,M,0
301.7,311.1,1469,37.2,128,9.400000000000034,5722.599514073024,L,0
301.7,311.2,1521,36.7,130,9.5,5845.530034607992,L,0
301.7,311.3,1584,38.8,132,9.600000000000023,6435.992373850193,L,0
301.8,311.5,1443,43.3,134,9.699999999999989,6543.08926741107,L,0
301.8,311.5,1416,49.0,136,9.699999999999989,7265.875489222474,M,0
301.7,311.2,1563,34.5,139,9.5,5646.8557151949735,M,0
301.8,311.3,1542,40.1,142,9.5,6475.262282020067,M,0
301.8,311.3,1624,31.6,145,9.5,5374.050281132748,M,0
301.8,311.3,1471,44.2,148,9.5,6808.689982321063,L,0
301.9,311.5,1492,40.8,150,9.600000000000023,6374.66848525212,M,0
301.9,311.4,1465,39.9,153,9.5,6121.236205887032,M,0
301.7,311.1,1399,55.1,156,9.400000000000034,8072.311851423463,L,0
301.6,311.0,1431,42.6,158,9.399999999999977,6383.779103947532,L,0
301.5,310.9,1600,39.0,160,9.399999999999977,6534.51271946677,L,0
301.5,310.8,1593,34.5,162,9.300000000000011,5755.240661743821,L,0
301.5,310.9,1469,44.7,164,9.399999999999977,6876.349416103875,L,0
